Make,Model,Year,Mileage,Price,Body Style,Ex Color,In Color,Engine,Transmission,Doors
Mercedes-Benz,C 300,2013,13635,33222,Sedan,Black,Black,6 Cyl,Automatic,4
Toyota,Venza,2011,58501,17358,Wagon,Red,Gray,4 Cyl,Automatic,4
Chrysler,200 Limited,2014,11,28430,Sedan,White,White,6 Cyl,Automatic,4
Toyota,Camry,2011,44596,18900,Sedan,Green,Tan,4 Cyl,Automatic,4
Acura,RL,2004,115729,9995,Sedan,Gray,Tan,6 Cyl,Automatic,4
Volvo,S80,2009,58198,15990,Sedan,Silver,Black,6 Cyl,Automatic,4
Lexus,ES 300,2003,103010,8400,Sedan,Silver,Black,6 Cyl,Automatic,4
BMW,5 Series 528i,2008,67459,17913,Sedan,Silver,Black,6 Cyl,Automatic,4
Rolls-Royce,Ghost,2011,6694,185898,Sedan,Gray,Black,12 Cyl,Automatic,4
BMW,5 Series 535xi,2008,70620,16990,Wagon,Gold,White,6 Cyl,Automatic,4
Chevrolet,Equinox LT,2011,32128,20555,SUV,Brown,Black,4 Cyl,Automatic,4
Nissan,Altima S,2012,21000,14850,Sedan,White,Black,4 Cyl,Automatic,4
Mazda,Mazda6 s Grand Touring,2005,80378,9995,Sedan,Gray,Black,6 Cyl,Automatic,4
BMW,3 Series 330i,2006,100852,11900,Sedan,Gray,Tan,6 Cyl,Automatic,4
Nissan,Maxima SV,2011,55315,20950,Sedan,Black,Gray,6 Cyl,Automatic,4
Mercedes-Benz,C 300,2011,25409,29900,Sedan,Gray,Gray,6 Cyl,Automatic,4
Chrysler,Sebring GTC,2005,54012,11395,Convertible,Silver,Gray,6 Cyl,Automatic,2
Mercedes-Benz,ML 350,2011,44938,34349,SUV,Black,Black,6 Cyl,Automatic,4
Audi,A4 2.0T,2010,41596,22970,Sedan,White,Black,4 Cyl,Automatic,4
Toyota,RAV4 Limited Edition,2013,11697,27250,SUV,Blue,Black,4 Cyl,Automatic,4
Infiniti,G 37,2011,43441,23699,Coupe,Gray,Gray,6 Cyl,Automatic,2
Honda,Civic Hybrid,2012,34974,17991,Sedan,Silver,Gray,Hybrid,Automatic,4
Toyota,Sienna Limited,2011,43173,29292,Minivan,Gray,Gray,6 Cyl,Automatic,4
BMW,3 Series 328i,2011,38412,28995,Sedan,White,Gray,6 Cyl,Automatic,4
Toyota,Tundra,2012,26642,37500,Pickup,Red,Black,8 Cyl,Automatic,4
Honda,Pilot SE,2008,68817,16495,SUV,Gray,Gray,6 Cyl,Automatic,4
Jeep,Grand Cherokee Laredo,2008,62749,14386,SUV,Silver,Gray,6 Cyl,Automatic,4
Mercedes-Benz,C 300,2008,60425,17500,Sedan,Gray,Black,6 Cyl,Automatic,4
Infiniti,G 37,2009,58704,18883,Sedan,Silver,Gray,6 Cyl,Automatic,4
Nissan,Murano SL,2010,44657,17895,SUV,Gray,Black,6 Cyl,Automatic,4
Toyota,Prius v Three,2014,13036,26000,Wagon,Gray,Gray,Hybrid,Automatic,4
BMW,7 Series 750Li,2012,19693,53995,Sedan,Gray,Black,8 Cyl,Automatic,4
Honda,Accord EXL,2012,26315,19660,Sedan,Black,Black,4 Cyl,Automatic,4
Mini,Cooper Clubman S,2010,36880,20895,Wagon,Green,Black,4 Cyl,Automatic,2
Subaru,Legacy 2.5i,2011,20616,17995,Sedan,White,White,4 Cyl,Automatic,4
Toyota,RAV4 Sport,2012,21455,18555,SUV,Black,Gray,4 Cyl,Automatic,4
Nissan,Sentra SR,2012,10550,15687,Sedan,Red,Gray,4 Cyl,Automatic,4
Honda,Civic LX,2012,36088,14998,Sedan,Blue,Gray,4 Cyl,Automatic,4
Ford,Explorer XLT,2012,13805,30794,SUV,Gray,Black,6 Cyl,Automatic,4
Honda,Civic LX,2005,83107,6977,Sedan,Silver,Gray,4 Cyl,Automatic,4
Infiniti,G 37,2010,35779,21974,Coupe,Black,Gray,6 Cyl,Automatic,2
Volvo,C30,2009,56898,14995,Hatchback,Red,Black,5 Cyl,Automatic,2
Nissan,Altima,2012,36373,14995,Sedan,Blue,Black,4 Cyl,Automatic,4
Volvo,XC90,2010,50454,20895,SUV,White,Black,6 Cyl,Automatic,4
Nissan,Sentra SR,2011,35402,12995,Sedan,Black,Black,4 Cyl,Automatic,4
Volkswagen,Touareg,2013,10139,43486,SUV,Brown,Tan,6 Cyl,Automatic,4
Toyota,Yaris L,2013,32268,14999,Hatchback,White,Black,4 Cyl,Automatic,4
Cadillac,XTS Luxury,2013,10537,38975,Sedan,Gray,Gray,6 Cyl,Automatic,4
GMC,Sierra 1500 SLT,2005,140525,9999,Pickup,Silver,Gray,8 Cyl,Automatic,4
Nissan,Altima S,2011,33327,15900,Sedan,Gray,Black,4 Cyl,Automatic,4
Jeep,Liberty Sport,2011,16838,18995,SUV,Silver,Gray,6 Cyl,Automatic,4
Jeep,Grand Cherokee Laredo,2012,39551,27995,SUV,Silver,Black,6 Cyl,Automatic,4
Land Rover,Range Rover HSE,2011,39919,48888,SUV,Black,Black,8 Cyl,Automatic,4
Volvo,C30 R-Design,2012,11457,23494,Hatchback,Black,Black,5 Cyl,Manual,2
Hyundai,Sonata GLS,2011,33816,14977,Sedan,White,Tan,4 Cyl,Automatic,4
Infiniti,G 37,2009,72049,20995,Sedan,Beige,Tan,6 Cyl,Automatic,4
Nissan,Sentra SR,2012,27859,13555,Sedan,Black,Gray,4 Cyl,Automatic,4
BMW,3 Series 328xi,2008,67369,17111,Sedan,Black,Black,6 Cyl,Automatic,4
Toyota,Camry XLE,2012,2162,24500,Sedan,White,Gray,6 Cyl,Automatic,4
Nissan,Rogue SL,2008,86985,12095,SUV,Gray,Black,4 Cyl,Automatic,4
Mercedes-Benz,GL 450,2012,27972,50190,SUV,Black,Brown,8 Cyl,Automatic,4
Hyundai,Accent GLS,2006,65779,6555,Sedan,Gray,Gray,4 Cyl,Automatic,4
Acura,TSX,2011,22613,23040,Wagon,Silver,Black,4 Cyl,Automatic,4
Acura,TSX,2012,7394,24000,Sedan,Silver,Brown,4 Cyl,Automatic,4
Mercedes-Benz,S 550,2011,48985,47994,Sedan,Black,Black,8 Cyl,Automatic,4
Toyota,Venza,2011,20433,21873,Wagon,Gray,Gray,4 Cyl,Automatic,4
Nissan,Sentra SR,2011,44732,11885,Sedan,Silver,Black,4 Cyl,Automatic,4
Ford,F-150 XLT,2014,12656,34995,Pickup,Black,Black,8 Cyl,Automatic,4
Cadillac,Escalade ESV,2011,93170,35995,SUV,Silver,Black,8 Cyl,Automatic,4
Mitsubishi,Galant Ralliart,2007,72737,7994,Sedan,Black,Black,6 Cyl,Automatic,4
Acura,TSX,2005,87090,11995,Sedan,Silver,Black,4 Cyl,Automatic,4
Honda,Pilot EXL,2011,43599,24999,SUV,Silver,Gray,6 Cyl,Automatic,4
BMW,3 Series 328i,2011,37799,26312,Sedan,Black,Brown,6 Cyl,Automatic,4
Ford,Focus SE,2011,52193,13683,Sedan,Red,Black,4 Cyl,Automatic,4
BMW,3 Series 328i,2012,36650,29996,Coupe,White,Brown,6 Cyl,Automatic,2
Toyota,Camry LE,2010,43482,14990,Sedan,Gray,Gray,4 Cyl,Automatic,4
Mercedes-Benz,C 240,2005,138555,7995,Sedan,Black,Tan,6 Cyl,Automatic,4
Toyota,Highlander Limited,2008,61642,23000,SUV,Blue,Tan,6 Cyl,Automatic,4
Nissan,Rogue,2012,54661,15977,SUV,Blue,Black,4 Cyl,Automatic,4
Infiniti,G 25,2011,45368,19998,Sedan,White,Gray,6 Cyl,Automatic,4
Volvo,S60,2012,36009,22999,Sedan,Gray,Brown,5 Cyl,Automatic,4
Ford,Edge Limited,2010,50976,17977,SUV,White,Black,6 Cyl,Automatic,4
Mitsubishi,Eclipse SE,2008,44536,12995,Coupe,White,Gray,4 Cyl,Automatic,2
Hyundai,Sonata GLS,2012,32168,13699,Sedan,Blue,Gray,4 Cyl,Automatic,4
Ford,Edge SE,2013,19158,23995,SUV,White,Gray,6 Cyl,Automatic,4
Toyota,Corolla LE,2013,39289,13995,Sedan,White,Gray,4 Cyl,Automatic,4
Nissan,Sentra SR,2011,34814,12500,Sedan,Silver,Tan,4 Cyl,Automatic,4
Mazda,CX-9 Touring,2011,30676,23000,SUV,Black,Black,6 Cyl,Automatic,4
Infiniti,FX 35,2012,38002,31883,SUV,Gray,Gray,6 Cyl,Automatic,4
Ford,Escape XLT,2012,33469,18886,SUV,Black,Black,4 Cyl,Automatic,4
Ford,Econoline E-250,2013,10244,22000,Van,White,Gray,8 Cyl,Automatic,3
Volvo,XC60,2012,25341,30500,SUV,Black,Black,6 Cyl,Automatic,4
Nissan,Altima SV,2013,21437,22990,Sedan,Blue,Gray,4 Cyl,Automatic,4
Honda,Accord LXP,2012,12363,18228,Sedan,Blue,Gray,4 Cyl,Automatic,4
Mercedes-Benz,C 300,2011,13278,27999,Sedan,White,Brown,6 Cyl,Automatic,4
Hyundai,Genesis Track,2010,47285,22995,Coupe,Blue,Black,6 Cyl,Manual,2
Mercedes-Benz,C 250,2012,16369,31500,Coupe,Blue,Tan,4 Cyl,Automatic,2
BMW,3 Series 328i,2009,34034,18596,Sedan,Black,Black,6 Cyl,Automatic,4
Infiniti,QX 56,2011,25404,49998,SUV,Black,Black,8 Cyl,Automatic,4
Mercedes-Benz,GLK 350,2011,42257,34900,SUV,Red,Tan,6 Cyl,Automatic,4
Nissan,Sentra SR,2010,39621,11595,Sedan,Black,Black,4 Cyl,Automatic,4
Jeep,Grand Cherokee Overland,2013,25688,36776,SUV,Black,Black,8 Cyl,Automatic,4
Dodge,Caliber SXT,2010,58439,10995,Hatchback,Black,Black,4 Cyl,Automatic,4
BMW,5 Series 535i,2011,43597,29995,Sedan,Gray,Black,6 Cyl,Automatic,4
Mercedes-Benz,C 300,2014,1959,43870,Sedan,Black,Black,6 Cyl,Automatic,4
Hyundai,Santa Fe SE,2012,19165,21815,SUV,Black,Gray,6 Cyl,Automatic,4
Audi,S4,2011,48671,37770,Sedan,White,Black,6 Cyl,Automatic,4
Infiniti,G 37,2010,47655,25500,Coupe,Blue,Gray,6 Cyl,Automatic,2
Hyundai,Azera Limited Edition,2007,74022,11489,Sedan,Black,Gray,6 Cyl,Automatic,4
Toyota,Venza,2011,31538,20988,Wagon,White,White,4 Cyl,Automatic,4
Toyota,4Runner Trail,2013,43121,29992,SUV,Red,Black,6 Cyl,Automatic,4
Ford,Focus SE,2008,65447,9886,Sedan,Silver,Black,4 Cyl,Automatic,4
Subaru,Impreza WRX STI,2013,10101,33895,Sedan,White,Black,4 Cyl,Manual,4
Nissan,Altima,2011,22441,15998,Sedan,Black,Black,4 Cyl,Automatic,4
Mercedes-Benz,GL 450,2012,19554,49991,SUV,White,Tan,8 Cyl,Automatic,4
Chevrolet,Camaro LT,2013,7472,25888,Coupe,Silver,Black,6 Cyl,Automatic,2
Volkswagen,CC Luxury,2011,44514,21396,Sedan,Brown,Black,4 Cyl,Automatic,4
Nissan,Rogue,2011,78000,15000,SUV,White,Black,4 Cyl,Automatic,4
Volvo,S40,2004,108002,5913,Sedan,Gray,Brown,4 Cyl,Automatic,4
Chevrolet,Malibu LS,2011,31708,13950,Sedan,Silver,Gray,4 Cyl,Automatic,4
Acura,TL,2005,90820,13991,Sedan,Green,Tan,6 Cyl,Automatic,4
Mercedes-Benz,GL 450,2010,18420,36595,SUV,Black,Black,8 Cyl,Automatic,4
Mercedes-Benz,SLK 350,2012,36310,46001,Convertible,Black,Black,6 Cyl,Automatic,2
Cadillac,DTS,2007,78696,14500,Sedan,Black,Black,8 Cyl,Automatic,4
Mercedes-Benz,ML 350,2012,36562,41995,SUV,Gray,Black,6 Cyl,Automatic,4
Infiniti,FX 35,2010,59836,27998,SUV,Silver,Tan,6 Cyl,Automatic,4
Toyota,Camry L,2012,38197,17992,Sedan,Red,White,4 Cyl,Automatic,4
Honda,Accord EX,2004,106000,8950,Sedan,Red,Gray,6 Cyl,Automatic,4
Hyundai,Elantra,2012,13750,15997,Sedan,Blue,Tan,4 Cyl,Automatic,4
Buick,Regal,2012,65436,15950,Sedan,Black,Tan,4 Cyl,Automatic,4
Hyundai,Santa Fe Sport,2013,18612,28995,SUV,Gray,Gray,4 Cyl,Automatic,4
Mercedes-Benz,S 550,2012,26712,59609,Sedan,Gray,Brown,8 Cyl,Automatic,4
Audi,A6 3.2,2005,118935,10953,Sedan,Gray,White,6 Cyl,Automatic,4
Toyota,Camry LE,2014,4499,21501,Sedan,Green,White,4 Cyl,Automatic,4
BMW,3 Series 320i,2013,4940,33997,Sedan,Black,Black,4 Cyl,Automatic,4
Chrysler,Town &amp; Country Touring,2006,43503,10998,Minivan,Blue,Gray,6 Cyl,Automatic,4
Subaru,Impreza 2.0i,2012,33725,17835,Wagon,Gray,Black,4 Cyl,Automatic,4
Toyota,Yaris LE,2013,28459,15000,Hatchback,Black,Gray,4 Cyl,Automatic,4
Ford,Escape XLT,2010,54318,14295,SUV,Red,Black,4 Cyl,Automatic,4
Lexus,IS 250,2008,42650,23300,Sedan,Black,Black,6 Cyl,Automatic,4
Acura,MDX Touring,2005,106792,10995,SUV,Green,Black,6 Cyl,Automatic,4
Toyota,Camry SE,2013,39275,18495,Sedan,Black,Black,4 Cyl,Automatic,4
Jeep,Grand Cherokee Laredo,2008,52067,17912,SUV,Silver,Gray,6 Cyl,Automatic,4
Subaru,Legacy 2.5 GT Limited,2010,18247,21995,Sedan,Gray,Black,4 Cyl,Manual,4
Dodge,Charger SE,2012,40883,16977,Sedan,Black,Black,6 Cyl,Automatic,4
Mini,Cooper Countryman,2012,36668,19058,SUV,Green,Black,4 Cyl,Automatic,4
Lincoln,MKZ,2012,24099,22990,Sedan,Red,Black,6 Cyl,Automatic,4
Chrysler,Town &amp; Country Touring,2010,52195,16999,Minivan,Purple,Gray,6 Cyl,Automatic,4
Toyota,RAV4 Limited Edition,2011,62171,21777,SUV,White,Tan,6 Cyl,Automatic,4
GMC,Sierra 1500 Work Truck,2009,26043,16750,Pickup,White,Gray,8 Cyl,Automatic,2
Mercedes-Benz,C 300,2010,41791,21995,Sedan,Black,Black,6 Cyl,Automatic,4
Acura,TL,2005,90325,11995,Sedan,Blue,Gray,6 Cyl,Automatic,4
Honda,Accord LX,2011,34841,15998,Sedan,Gray,Gray,4 Cyl,Automatic,4
Honda,Accord EX,2012,40251,17998,Sedan,White,Tan,6 Cyl,Automatic,4
Acura,MDX Technology,2012,33277,34995,SUV,Silver,Gray,6 Cyl,Automatic,4
Land Rover,Range Rover Sport HSE,2012,28225,51980,SUV,Blue,Black,8 Cyl,Automatic,4
Mini,Cooper Countryman,2012,36745,22950,SUV,White,Black,4 Cyl,Automatic,4
Lexus,RX 350,2008,14784,28035,SUV,Blue,Gray,6 Cyl,Automatic,4
Toyota,Camry LE,2004,180383,5500,Sedan,Silver,Gray,4 Cyl,Manual,4
Toyota,Avalon XLS,2009,30458,17995,Sedan,White,White,6 Cyl,Automatic,4
Toyota,Venza,2011,40428,22444,Wagon,Gray,Gray,6 Cyl,Automatic,4
BMW,X5 35i,2013,9979,56999,SUV,White,Black,6 Cyl,Automatic,4
Toyota,Sienna XLE,2011,52555,25000,Minivan,Gray,Tan,6 Cyl,Automatic,4
Nissan,Altima SL,2011,46553,16495,Sedan,Silver,Gray,4 Cyl,Automatic,4
Honda,Odyssey Touring,2007,55236,18990,Minivan,Red,White,6 Cyl,Automatic,4
Acura,MDX Technology,2011,44189,30999,SUV,Black,Tan,6 Cyl,Automatic,4
Infiniti,G 37,2012,29434,27995,Sedan,Gray,Gray,6 Cyl,Automatic,4
Jeep,Grand Cherokee Laredo,2012,29284,29912,SUV,White,Black,6 Cyl,Automatic,4
GMC,Sierra 2500,2000,132970,3995,Pickup,Red,Gray,8 Cyl,Automatic,2
Toyota,Camry XLE,2012,13119,21995,Sedan,Silver,White,4 Cyl,Automatic,4
Dodge,Dart SE,2013,6468,18995,Sedan,Black,Black,4 Cyl,Automatic,4
Audi,A5 Premium,2012,33752,32995,Coupe,Gray,Black,4 Cyl,Automatic,2
Toyota,Venza,2011,14336,25488,Wagon,Black,White,4 Cyl,Automatic,4
Toyota,Avalon,2006,74518,13998,Sedan,Gray,Gray,6 Cyl,Automatic,4
Toyota,Prius Plug-in,2013,7516,25995,Hatchback,White,Gray,Hybrid,Automatic,4
Acura,RL,2002,93939,10998,Sedan,Black,Gray,6 Cyl,Automatic,4
BMW,X5 48i,2009,101999,23900,SUV,Silver,Black,8 Cyl,Automatic,4
BMW,X5 35i,2011,52675,28795,SUV,Gray,Black,6 Cyl,Automatic,4
Mazda,CX-7 i Sport,2011,38370,15977,SUV,Silver,Black,4 Cyl,Automatic,4
Cadillac,Escalade ESV,2011,34498,44971,SUV,Gold,Brown,8 Cyl,Automatic,4
Jeep,Wrangler Sport,2011,33127,24892,SUV,Green,Black,6 Cyl,Manual,2
Mercedes-Benz,S 550,2007,65414,28977,Sedan,Black,Gray,8 Cyl,Automatic,4
Cadillac,SRX Luxury,2012,22215,30500,SUV,Silver,Black,6 Cyl,Automatic,4
Rolls-Royce,Ghost,2013,39,239995,Sedan,Silver,Tan,12 Cyl,Automatic,4
BMW,3 Series 328i,2011,31221,26285,Sedan,Black,Tan,6 Cyl,Automatic,4
Jaguar,X-Type,2006,92138,11888,Sedan,Gray,Tan,6 Cyl,Automatic,4
Lexus,LS 460,2009,88900,27900,Sedan,Black,Black,8 Cyl,Automatic,4
Lexus,ES 350,2010,29747,23500,Sedan,Black,Black,6 Cyl,Automatic,4
Ford,Edge SEL,2007,77472,12990,SUV,Gray,Gray,6 Cyl,Automatic,4
Toyota,Camry SE,2012,35439,18995,Sedan,Black,Black,4 Cyl,Automatic,4
Chevrolet,Equinox LT,2011,19001,24785,SUV,Black,Brown,6 Cyl,Automatic,4
Infiniti,JX 35,2013,13000,37950,SUV,Gray,Black,6 Cyl,Automatic,4
Mercedes-Benz,GLK 350,2012,13573,33991,SUV,Black,Black,6 Cyl,Automatic,4
Jeep,Compass Latitude,2014,18391,21444,SUV,Silver,Gray,4 Cyl,Automatic,4
Hyundai,Elantra Limited Edition,2013,17511,18998,Sedan,Silver,Gray,4 Cyl,Automatic,4
Jeep,Grand Cherokee Laredo,2009,72834,16890,SUV,Black,Black,6 Cyl,Automatic,4
Nissan,Altima SL,2010,41000,14950,Sedan,Red,Black,4 Cyl,Automatic,4
Ford,Fusion SE,2014,13533,22214,Sedan,Bronze,Tan,4 Cyl,Automatic,4
Mercedes-Benz,C 300,2011,33060,20000,Sedan,Black,Black,6 Cyl,Automatic,4
Cadillac,SRX Luxury,2013,8652,35784,SUV,Silver,Black,6 Cyl,Automatic,4
Ford,Focus SEL,2012,22424,18025,Sedan,Gray,Gray,4 Cyl,Automatic,4
Acura,MDX Technology,2012,41622,34995,SUV,Black,Black,6 Cyl,Automatic,4
Lexus,ES 350,2014,45,40222,Sedan,Blue,Tan,6 Cyl,Automatic,4
Honda,Accord Sport,2013,10648,22000,Sedan,Silver,Black,4 Cyl,Automatic,4
Jeep,Grand Cherokee Limited Edition,2014,44,41975,SUV,Gray,Black,6 Cyl,Automatic,4
Lexus,GS 350,2011,42291,31000,Sedan,White,White,6 Cyl,Automatic,4
Toyota,RAV4 XLE,2013,19598,24991,SUV,White,Gray,4 Cyl,Automatic,4
Lexus,ES 350,2009,62508,18999,Sedan,Black,Tan,6 Cyl,Automatic,4
Buick,LaCrosse CXL,2011,41842,23795,Sedan,White,Tan,6 Cyl,Automatic,4
Honda,CR-V EXL,2009,19901,19990,SUV,Blue,Gray,4 Cyl,Automatic,4
Chevrolet,Suburban 1500 LTZ,2011,36184,37999,SUV,Black,Black,8 Cyl,Automatic,4
Nissan,Rogue S,2012,23071,16995,SUV,Black,Black,4 Cyl,Automatic,4
Lincoln,LS,2000,93076,5886,Sedan,Blue,Gray,8 Cyl,Automatic,4
Lexus,RX 450h,2012,38015,39900,SUV,Gray,Black,Hybrid,Automatic,4
Hyundai,Sonata SE,2011,77588,13850,Sedan,Blue,Gray,4 Cyl,Automatic,4
Toyota,RAV4,2002,128414,6995,SUV,Silver,Gray,4 Cyl,Automatic,4
Mercedes-Benz,C 300,2013,7211,32995,Sedan,Black,Tan,6 Cyl,Automatic,4
Acura,TSX,2011,21045,22000,Sedan,White,Black,4 Cyl,Automatic,4
Lexus,LS 460,2011,33478,46900,Sedan,Black,Black,8 Cyl,Automatic,4
Honda,Element EX,2010,28323,21000,SUV,Gray,Gray,4 Cyl,Automatic,4
Chevrolet,Sonic LT,2012,48936,12400,Sedan,White,Black,4 Cyl,Automatic,4
Nissan,Altima S,2012,30239,15977,Sedan,Silver,Gray,4 Cyl,Automatic,4
Toyota,RAV4,2010,88373,15000,SUV,Black,Gray,4 Cyl,Automatic,4
Nissan,Murano S,2011,49070,17995,SUV,Silver,Black,6 Cyl,Automatic,4
Toyota,Sienna XLE,2013,15562,27995,Minivan,Gray,Gray,6 Cyl,Automatic,4
Subaru,Outback 3.6R Limited,2010,42306,21618,Wagon,Blue,White,6 Cyl,Automatic,4
Lincoln,MKS,2010,339,36995,Sedan,Green,Black,6 Cyl,Automatic,4
Dodge,Charger,2011,48137,19995,Sedan,Silver,Black,6 Cyl,Automatic,4
Acura,TL,2008,62326,16888,Sedan,Gray,Black,6 Cyl,Automatic,4
Dodge,Durango Crew,2011,34223,29994,SUV,Black,Black,6 Cyl,Automatic,4
Toyota,RAV4,2011,32448,17998,SUV,Silver,Gray,4 Cyl,Automatic,4
BMW,3 Series 328i,2013,15818,29996,Sedan,Black,Black,4 Cyl,Automatic,4
BMW,7 Series 750Li,2006,62779,18995,Sedan,Beige,Black,8 Cyl,Automatic,4
Infiniti,G 37,2012,20998,26277,Sedan,Blue,Black,6 Cyl,Automatic,4
Honda,Civic LX,2012,30809,14795,Sedan,Gray,Tan,4 Cyl,Automatic,4
BMW,3 Series 328i,2011,35720,28997,Sedan,Black,Gray,6 Cyl,Automatic,4
Honda,Civic EXL,2012,32646,16500,Sedan,Silver,Gray,4 Cyl,Automatic,4
Nissan,Altima SL,2011,41625,15995,Sedan,Black,Black,4 Cyl,Automatic,4
Nissan,Altima SL,2008,42933,13995,Sedan,Red,Tan,4 Cyl,Automatic,4
BMW,3 Series 328i,2013,21351,38997,Convertible,Black,Black,6 Cyl,Automatic,2
Infiniti,G 37,2011,35266,24995,Sedan,Gray,Gray,6 Cyl,Automatic,4
Kia,Soul,2013,30357,14995,Wagon,White,Black,4 Cyl,Automatic,4
Hyundai,Sonata GLS,2012,23917,15895,Sedan,Silver,Gray,4 Cyl,Automatic,4
Toyota,Highlander,2008,45943,17997,SUV,Gray,Gray,6 Cyl,Automatic,4
Ford,Mustang GT,2008,6743,24995,Coupe,Silver,Black,8 Cyl,Automatic,2
Nissan,Altima,2011,30677,16877,Sedan,Red,Gray,4 Cyl,Automatic,4
Land Rover,Range Rover Evoque Pure,2014,4185,39900,SUV,Black,Black,4 Cyl,Automatic,4
Nissan,Sentra,2012,15032,13915,Sedan,Silver,Black,4 Cyl,Automatic,4
Lexus,GS 350,2008,36511,25379,Sedan,Silver,Gray,6 Cyl,Automatic,4
Volkswagen,CC Sport,2011,28015,18775,Sedan,Silver,Black,4 Cyl,Automatic,4
BMW,3 Series 328i,2011,7391,37995,Convertible,Black,Black,6 Cyl,Automatic,2
Mercedes-Benz,GLK 350,2012,16000,36399,SUV,White,Black,6 Cyl,Automatic,4
Mercedes-Benz,C 300,2013,4588,35497,Sedan,Black,Tan,6 Cyl,Automatic,4
Acura,TL,2005,131000,7995,Sedan,Silver,Black,6 Cyl,Automatic,4
Audi,Q5 Premium Plus,2010,67799,25181,SUV,Gray,Gray,6 Cyl,Automatic,4
Honda,Civic LX,2007,108736,8355,Sedan,Gray,Gray,4 Cyl,Automatic,4
BMW,X3 35i,2013,21363,38795,SUV,White,Black,6 Cyl,Automatic,4
Honda,Civic LX,2012,41523,14998,Sedan,Silver,Gray,4 Cyl,Automatic,4
Buick,LaCrosse CXL,2005,31916,10499,Sedan,Silver,Black,6 Cyl,Automatic,4
Mazda,CX-7 i Sport,2010,74448,14000,SUV,Red,Tan,4 Cyl,Automatic,4
Honda,Accord LXP,2012,31238,16200,Sedan,Gray,Black,4 Cyl,Automatic,4
Ford,Escape XLT,2012,24798,20798,SUV,Black,Black,4 Cyl,Automatic,4
Hyundai,Sonata SE,2007,118254,5994,Sedan,Gray,Gray,6 Cyl,Automatic,4
BMW,3 Series 335i,2011,37155,32995,Coupe,White,Black,6 Cyl,Automatic,2
Chevrolet,Impala LS,2008,35259,7995,Sedan,Blue,Black,6 Cyl,Automatic,4
Mercedes-Benz,E 350,2012,17283,48900,Sedan,Black,Black,6 Cyl,Automatic,4
Lexus,RX 350,2013,23213,39995,SUV,White,Brown,6 Cyl,Automatic,4
Cadillac,SRX Performance,2010,31102,27995,SUV,Black,Black,6 Cyl,Automatic,4
Volvo,S60,2012,27941,28997,Sedan,Blue,Black,6 Cyl,Automatic,4
Ford,F-250 XLT,2000,161341,7900,Pickup,Red,Gray,10 Cyl,Automatic,2
Nissan,Sentra S,2007,97060,9995,Sedan,Silver,Black,4 Cyl,Automatic,4
Volvo,S60,2012,34567,22999,Sedan,Black,Black,5 Cyl,Automatic,4
Mercury,Milan Premier,2006,64862,9991,Sedan,Black,Gray,6 Cyl,Automatic,4
Jaguar,XF Premium,2011,21165,37488,Sedan,Red,Tan,8 Cyl,Automatic,4
Lexus,IS 350,2012,10950,31555,Sedan,White,Gray,6 Cyl,Automatic,4
Volkswagen,Tiguan SEL,2009,32560,18000,SUV,Black,Gray,4 Cyl,Automatic,4
BMW,3 Series 335i,2014,4844,51485,Sedan,Gray,Black,6 Cyl,Automatic,4
Nissan,Maxima SV,2010,57000,16699,Sedan,White,Black,6 Cyl,Automatic,4
Chevrolet,Camaro LS,2013,8177,21982,Coupe,Black,Black,6 Cyl,Automatic,2
GMC,Terrain SLE,2011,28443,20745,SUV,Gray,Black,6 Cyl,Automatic,4
Ford,Mustang,2012,43543,17994,Coupe,Silver,Black,6 Cyl,Automatic,2
Hyundai,Santa Fe SE,2011,106569,16725,SUV,Black,Gray,6 Cyl,Automatic,4
Honda,Pilot EX,2012,28928,24995,SUV,Gray,Gray,6 Cyl,Automatic,4
Toyota,Tundra SR5,2014,17819,27992,Pickup,Gray,Black,8 Cyl,Automatic,4
Nissan,Altima S,2009,60611,10995,Sedan,Gray,Gray,4 Cyl,Automatic,4
Volkswagen,Tiguan SE,2012,44633,20899,SUV,Silver,Black,4 Cyl,Automatic,4
Volvo,S80,2010,124896,13257,Sedan,Blue,Tan,6 Cyl,Automatic,4
Infiniti,M 37,2011,35477,35995,Sedan,Black,Gray,6 Cyl,Automatic,4
Chevrolet,Malibu LS,2011,22346,13859,Sedan,Gold,Brown,4 Cyl,Automatic,4
Nissan,Frontier SE,2006,114215,13980,Pickup,Black,Tan,6 Cyl,Automatic,4
Toyota,Camry LE,2001,77882,4797,Sedan,Gray,Gray,4 Cyl,Automatic,4
Toyota,4Runner,2003,275120,5900,SUV,Silver,Gray,8 Cyl,Automatic,4
Porsche,911 Turbo,2010,4661,109995,Convertible,Blue,Brown,6 Cyl,Automatic,2
Honda,Accord EXL,2010,21752,17886,Coupe,White,White,6 Cyl,Automatic,2
Toyota,RAV4,2003,86781,8900,SUV,Silver,Gray,4 Cyl,Automatic,4
Ford,Edge Limited,2011,61363,22299,SUV,Brown,Black,6 Cyl,Automatic,4
Nissan,Rogue SV,2012,34907,17995,SUV,Black,Black,4 Cyl,Automatic,4
Ford,Mustang Shelby GT500,2007,3580,39995,Convertible,Black,Black,8 Cyl,Manual,2
BMW,1 Series 128i,2012,16704,29942,Convertible,White,Red,6 Cyl,Automatic,2
